txn_id,user_id,txn_date,txn_type,category,amount,status
T711591,U3048,2024-06-11,QR,Education,291.25,success
T885216,U3048,2024-09-25,FamCard,Entertainment,179.3,success
T554913,U3048,2024-08-01,FamCard,Transport,59.18,success
T843980,U3048,2024-08-18,FamCard,Education,96.56,success
T841460,U3048,2024-08-09,QR,Food,499.73,success
T361651,U3048,2024-10-06,FamCard,Transport,802.36,success
T525708,U3048,2024-09-03,UPI,Food,213.7,success
T553660,U3048,2024-05-05,QR,Food,50.08,failed
T733889,U3048,2024-05-02,UPI,Transport,390.98,success
T775861,U3048,2024-07-08,QR,Gaming,400.08,success
T691911,U3048,2024-07-21,UPI,Food,461.67,failed
T782623,U3048,2024-07-13,FamCard,Food,497.09,success
T910510,U3048,2024-09-16,UPI,Education,339.22,success
T422148,U3048,2024-08-11,UPI,Education,538.31,success
T471653,U3048,2024-09-20,QR,Transport,722.38,success
T845129,U3048,2024-05-25,QR,Entertainment,74.43,success
T408496,U3048,2024-07-05,UPI,Shopping,283.46,success
T598032,U3050,2024-10-15,QR,Entertainment,446.77,failed
T867275,U3050,2024-05-23,FamCard,Education,201.36,success
T974306,U3050,2024-11-08,FamCard,Shopping,902.3,success
T170810,U3050,2024-07-27,FamCard,Transport,326.04,success
T808360,U3050,2024-10-30,FamCard,Shopping,223.79,success
T825817,U3050,2024-09-03,FamCard,Shopping,332.29,success
T561407,U3050,2024-09-02,FamCard,Transport,869.2,success
T622103,U3050,2024-10-13,FamCard,Entertainment,102.89,success
T308957,U3050,2024-08-09,FamCard,Gaming,522.31,success
T439392,U3050,2024-10-13,QR,Transport,71.48,success
T857104,U3050,2024-09-12,QR,Shopping,22.74,success
T989259,U3050,2024-06-29,QR,Education,387.83,failed
T819744,U3050,2024-10-14,FamCard,Transport,196.77,success
T625436,U3050,2024-09-07,FamCard,Education,1077.31,pending
T664449,U3050,2024-09-27,UPI,Shopping,25.81,success
T714251,U3050,2024-08-07,FamCard,Food,1126.47,success
T802946,U3050,2024-06-20,UPI,Shopping,421.86,failed
T451226,U3050,2024-06-10,UPI,Shopping,198.68,success
T907534,U3050,2024-09-19,QR,Gaming,63.94,failed
T522402,U3050,2024-10-28,FamCard,Education,365.12,success
T172362,U3050,2024-07-25,QR,Food,287.18,success
T614472,U3050,2024-09-12,FamCard,Food,55.72,success
T404873,U3050,2024-08-29,UPI,Gaming,286.75,success
T338007,U3052,2025-01-12,FamCard,Gaming,764.33,success
T712905,U3052,2024-10-06,FamCard,Entertainment,547.89,success
T739345,U3052,2024-11-06,UPI,Food,188.21,failed
T136713,U3052,2024-08-21,FamCard,Gaming,339.61,success
T371091,U3052,2025-01-04,QR,Shopping,523.27,success
T780047,U3052,2025-01-02,FamCard,Shopping,482.22,success
T141002,U3052,2024-12-26,QR,Entertainment,229.07,success
T926766,U3052,2024-08-07,UPI,Shopping,108.42,success
T772246,U3052,2024-10-27,UPI,Shopping,309.24,success
T844020,U3052,2024-09-05,QR,Transport,80.46,success
T487611,U3052,2024-10-23,UPI,Entertainment,83.62,success
T224160,U3052,2024-08-04,FamCard,Transport,52.63,success
T679750,U3052,2024-11-12,FamCard,Food,27.17,pending
T333206,U3052,2024-09-24,UPI,Food,12.64,success
T691733,U3052,2024-07-20,FamCard,Shopping,407.97,success
T234078,U3052,2024-12-14,FamCard,Gaming,1165.28,success
T736089,U3052,2024-12-17,UPI,Education,742.36,success
T155364,U3052,2025-01-01,UPI,Transport,169.48,success
T214236,U3052,2024-09-24,FamCard,Education,1244.06,success
T796138,U3054,2024-10-28,QR,Gaming,24.79,success
T353322,U3055,2024-12-13,QR,Education,84.04,success
T381081,U3055,2024-07-04,QR,Entertainment,26.76,failed
T631310,U3055,2024-12-15,QR,Food,261.37,success
T285839,U3055,2024-09-06,UPI,Transport,177.3,success
T432750,U3055,2024-10-09,UPI,Shopping,18.26,success
T540090,U3055,2024-09-21,FamCard,Food,121.3,failed
T392105,U3055,2024-07-30,QR,Gaming,575.38,success
T776569,U3055,2024-07-19,QR,Entertainment,938.62,success
T669364,U3055,2024-08-01,UPI,Shopping,236.25,success
T318678,U3055,2024-12-23,UPI,Education,915.31,success
T535079,U3055,2024-07-10,QR,Entertainment,162.04,success
T857017,U3056,2024-11-16,QR,Food,151.85,success
T625487,U3056,2024-11-18,FamCard,Gaming,168.82,success
T736983,U3056,2024-09-01,QR,Food,114.89,success
T245243,U3056,2024-09-13,UPI,Gaming,147.58,success
T982151,U3057,2024-06-08,FamCard,Food,223.08,pending
T225542,U3057,2024-04-14,UPI,Gaming,17.65,success
T485311,U3057,2024-02-23,FamCard,Transport,637.31,success
T308379,U3057,2024-07-29,UPI,Entertainment,1.65,success
T986143,U3057,2024-06-23,UPI,Shopping,7.72,success
T928084,U3057,2024-07-28,FamCard,Shopping,350.59,success
T127991,U3057,2024-07-05,QR,Gaming,1506.7,success
T535085,U3057,2024-02-25,QR,Food,218.16,success
T849843,U3057,2024-08-12,FamCard,Gaming,4.35,success
T159158,U3058,2024-03-19,FamCard,Entertainment,267.88,success
T241597,U3058,2024-05-09,QR,Gaming,127.77,success
T164205,U3058,2024-07-08,QR,Education,911.83,success
T195032,U3058,2024-06-23,UPI,Entertainment,1443.86,failed
T299228,U3058,2024-06-15,UPI,Education,225.75,failed
T990885,U3058,2024-06-16,FamCard,Food,390.63,success
T397237,U3058,2024-06-09,QR,Transport,162.07,success
T814913,U3058,2024-05-08,QR,Education,312.17,success
T133645,U3058,2024-03-19,FamCard,Education,178.69,success
T870505,U3060,2024-02-25,UPI,Shopping,216.33,success
T269298,U3060,2024-03-23,QR,Transport,88.14,success
T686425,U3060,2024-04-20,QR,Entertainment,100.56,pending
T626011,U3060,2024-06-29,UPI,Education,59.39,success
T570340,U3062,2024-04-11,QR,Transport,391.48,success
T187098,U3062,2024-06-18,FamCard,Gaming,60.26,success
T343135,U3062,2024-06-12,UPI,Food,398.31,success
T293584,U3062,2024-03-13,FamCard,Transport,11.8,success
T249456,U3062,2024-06-15,UPI,Shopping,809.52,success
T591303,U3062,2024-05-22,FamCard,Gaming,888.52,success
T368636,U3062,2024-06-06,QR,Entertainment,1175.72,success
T635384,U3063,2024-10-13,FamCard,Gaming,321.74,success
T986052,U3065,2024-12-19,QR,Shopping,54.94,success
T211839,U3065,2024-07-01,QR,Food,197.07,success
T416725,U3065,2024-11-01,FamCard,Entertainment,564.16,success
T927026,U3065,2024-07-09,QR,Gaming,1320.52,success
T276193,U3065,2024-08-21,QR,Entertainment,149.28,success
T302959,U3065,2024-10-26,QR,Entertainment,145.82,success
T908801,U3065,2024-09-01,QR,Gaming,174.68,success
T310483,U3065,2024-12-05,UPI,Food,351.25,success
T266477,U3065,2024-07-14,UPI,Food,216.94,success
T285779,U3065,2024-07-05,FamCard,Transport,34.25,success
T145858,U3065,2024-09-08,FamCard,Entertainment,13.04,success
T111752,U3065,2024-07-04,FamCard,Transport,1777.89,success
T958098,U3065,2024-12-13,FamCard,Shopping,449.85,success
T782812,U3065,2024-07-18,FamCard,Shopping,385.3,success
T898532,U3065,2024-07-09,FamCard,Education,608.23,success
T256146,U3065,2024-10-31,QR,Transport,483.87,success
T305728,U3065,2024-11-30,QR,Food,231.93,success
T849803,U3065,2024-07-08,QR,Education,174.16,success
T919783,U3065,2024-11-20,QR,Food,11.86,success
T883481,U3065,2024-07-05,UPI,Gaming,809.29,failed
T557251,U3065,2024-07-10,FamCard,Entertainment,304.09,success
T489141,U3066,2025-04-28,UPI,Food,1182.8,success
T587693,U3066,2025-02-28,FamCard,Shopping,236.25,success
T482224,U3066,2025-02-19,QR,Transport,171.8,success
T142851,U3066,2025-02-25,UPI,Food,607.13,success
T283267,U3066,2025-04-18,FamCard,Shopping,45.57,success
T618367,U3066,2025-04-29,UPI,Gaming,126.36,success
T539866,U3067,2024-09-19,UPI,Gaming,265.67,success
T562161,U3067,2024-11-04,QR,Shopping,417.05,success
T904057,U3067,2024-05-17,UPI,Education,340.0,success
T720990,U3067,2024-06-25,QR,Transport,51.89,success
T779661,U3067,2024-05-27,UPI,Gaming,69.96,success
T176447,U3067,2024-06-30,FamCard,Education,409.95,success
T123132,U3067,2024-07-27,QR,Gaming,54.01,success
T598293,U3067,2024-10-05,FamCard,Shopping,157.95,success
T864841,U3067,2024-07-03,FamCard,Transport,54.95,success
T412771,U3067,2024-09-03,QR,Gaming,636.11,success
T971562,U3067,2024-11-04,FamCard,Food,615.44,success
T165043,U3067,2024-05-29,QR,Transport,606.6,pending
T547277,U3067,2024-06-04,QR,Shopping,60.88,success
T368612,U3067,2024-10-13,UPI,Gaming,93.8,success
T737139,U3067,2024-08-24,UPI,Education,346.18,success
T778819,U3067,2024-06-30,QR,Food,219.03,success
T914123,U3067,2024-08-15,FamCard,Food,242.34,success
T144195,U3068,2024-12-20,QR,Gaming,91.52,success
T525679,U3068,2024-09-27,QR,Shopping,50.62,success
T637553,U3068,2025-01-10,QR,Gaming,1674.94,success
T836181,U3068,2024-12-05,UPI,Gaming,140.65,success
T115719,U3071,2025-02-08,UPI,Shopping,325.61,success
T277244,U3071,2024-11-22,QR,Education,2617.99,failed
T721020,U3071,2024-10-04,UPI,Food,32.94,success
T104869,U3071,2024-10-02,FamCard,Entertainment,52.24,success
T342645,U3071,2024-11-24,QR,Education,16.46,failed
T743091,U3071,2025-01-31,UPI,Food,22.34,success
T826361,U3071,2024-11-07,FamCard,Entertainment,785.41,failed
T915523,U3071,2024-10-27,UPI,Food,219.11,success
T136674,U3071,2024-12-25,FamCard,Entertainment,353.88,success
T446457,U3071,2025-02-09,UPI,Education,137.39,success
T297255,U3071,2024-12-10,QR,Transport,316.66,success
T487972,U3071,2024-11-23,QR,Shopping,37.18,success
T338587,U3073,2024-08-23,QR,Transport,338.13,success
T196761,U3073,2024-09-30,QR,Shopping,788.46,success
T860793,U3073,2025-01-07,UPI,Food,53.1,success
T287165,U3073,2024-11-16,QR,Shopping,394.78,success
T463477,U3073,2024-12-22,FamCard,Education,648.82,success
T154583,U3073,2024-10-11,UPI,Gaming,106.94,success
T300439,U3073,2024-09-28,FamCard,Gaming,124.14,success
T657187,U3073,2024-12-05,UPI,Shopping,25.08,pending
T980499,U3074,2024-05-25,FamCard,Entertainment,65.54,success
T997538,U3074,2024-09-23,QR,Education,666.29,success
T380599,U3074,2024-06-11,FamCard,Education,98.17,pending
T365930,U3074,2024-07-08,FamCard,Gaming,216.88,success
T128758,U3074,2024-08-26,UPI,Education,150.92,success
T451172,U3074,2024-08-18,FamCard,Transport,787.24,success
T767874,U3074,2024-06-16,QR,Entertainment,114.56,success
T909255,U3074,2024-06-09,QR,Shopping,130.16,failed
T409773,U3074,2024-06-05,QR,Gaming,350.82,success
T461903,U3074,2024-09-23,QR,Transport,324.28,success
T750914,U3074,2024-06-26,FamCard,Gaming,473.85,success
T399935,U3074,2024-04-26,UPI,Entertainment,327.95,success
T379759,U3074,2024-06-01,QR,Entertainment,148.35,success
T944377,U3074,2024-07-28,QR,Transport,0.34,failed
T997552,U3074,2024-09-06,FamCard,Shopping,276.79,success
T683328,U3074,2024-09-14,FamCard,Education,317.91,success
T591007,U3074,2024-07-27,FamCard,Gaming,13.65,success
T491061,U3074,2024-08-07,UPI,Gaming,1644.5,success
T636385,U3074,2024-09-27,UPI,Education,906.96,success
T783318,U3076,2024-05-30,FamCard,Transport,9.24,success
T692091,U3076,2024-08-04,FamCard,Education,219.5,success
T117098,U3076,2024-04-20,FamCard,Food,1146.79,success
T862607,U3076,2024-04-10,QR,Transport,1544.29,success
T369874,U3076,2024-08-22,UPI,Food,508.93,success
T863263,U3076,2024-04-14,QR,Entertainment,99.66,success
T607641,U3076,2024-04-28,QR,Transport,313.01,success
T479708,U3076,2024-06-04,UPI,Food,521.64,success
T370785,U3076,2024-04-01,QR,Shopping,601.42,success
T978789,U3076,2024-04-15,FamCard,Transport,408.89,success
T527434,U3076,2024-06-30,UPI,Entertainment,310.94,success
T534518,U3076,2024-06-14,QR,Transport,30.34,success
T376972,U3076,2024-07-24,QR,Entertainment,75.1,success
T594184,U3076,2024-04-24,QR,Education,1033.09,success
T922402,U3076,2024-06-21,QR,Food,1698.94,success
T752235,U3076,2024-06-19,FamCard,Transport,11.41,success
T809113,U3076,2024-06-18,QR,Gaming,9.08,failed
T973864,U3081,2025-01-15,UPI,Transport,87.59,success
T188036,U3081,2025-03-31,FamCard,Food,74.25,failed
T336975,U3081,2024-11-15,QR,Education,639.36,success
T292125,U3081,2025-02-03,FamCard,Entertainment,236.68,success
T280658,U3081,2025-04-07,QR,Education,49.73,success
T452884,U3081,2024-11-29,QR,Gaming,15.62,success
T784051,U3081,2024-12-02,FamCard,Shopping,46.94,success
T242136,U3081,2024-11-04,QR,Gaming,484.26,success
T736074,U3081,2025-01-23,FamCard,Entertainment,1439.51,success
T638900,U3081,2024-12-20,FamCard,Shopping,135.08,success
T764318,U3081,2025-03-23,UPI,Gaming,322.8,success
T956716,U3081,2025-02-27,UPI,Entertainment,34.38,success
T420221,U3081,2024-12-21,QR,Gaming,382.28,success
T665423,U3081,2025-03-11,UPI,Gaming,201.37,failed
T979327,U3081,2024-10-23,QR,Education,78.12,success
T683933,U3081,2025-02-12,QR,Gaming,203.83,success
T729995,U3081,2025-02-26,UPI,Transport,54.69,success
T533250,U3081,2024-11-12,FamCard,Shopping,387.66,success
T649002,U3081,2025-01-03,FamCard,Education,730.51,success
T292999,U3081,2025-02-03,QR,Gaming,951.59,success
T309425,U3081,2025-04-05,FamCard,Food,454.06,success
T735908,U3083,2024-06-12,FamCard,Transport,418.27,success
T176592,U3083,2024-09-30,FamCard,Shopping,82.58,success
T658371,U3083,2024-07-07,UPI,Transport,117.54,success
T938923,U3083,2024-09-05,QR,Transport,97.24,failed
T194371,U3083,2024-04-12,QR,Education,867.84,success
T134425,U3083,2024-05-25,UPI,Transport,79.03,success
T913919,U3083,2024-08-13,FamCard,Entertainment,381.7,success
T484572,U3083,2024-06-30,UPI,Shopping,595.12,success
T342294,U3083,2024-09-21,FamCard,Education,42.11,success
T437496,U3083,2024-09-27,UPI,Gaming,79.95,success
T735726,U3083,2024-05-18,FamCard,Food,731.65,success
T741966,U3083,2024-09-22,FamCard,Gaming,889.57,success
T312598,U3083,2024-05-01,QR,Food,939.13,failed
T107174,U3083,2024-06-30,UPI,Transport,271.6,success
T292082,U3083,2024-04-25,QR,Shopping,201.17,success
T559437,U3083,2024-07-15,UPI,Food,97.46,failed
T730285,U3083,2024-07-11,FamCard,Food,543.68,success
T991178,U3083,2024-08-11,UPI,Education,571.9,success
T351609,U3083,2024-07-30,UPI,Shopping,73.72,success
T861947,U3086,2024-06-16,FamCard,Food,110.26,success
T617888,U3086,2024-07-16,FamCard,Entertainment,656.01,failed
T926200,U3086,2024-05-04,QR,Shopping,448.27,failed
T127817,U3086,2024-04-21,UPI,Transport,120.55,success
T154070,U3086,2024-06-05,FamCard,Entertainment,1316.76,success
T267112,U3086,2024-04-22,UPI,Shopping,195.44,success
T855622,U3086,2024-05-06,QR,Gaming,132.3,success
T118503,U3087,2024-02-28,FamCard,Entertainment,13.17,success
T312188,U3087,2024-06-27,QR,Transport,76.86,success
T873020,U3087,2024-03-05,FamCard,Shopping,70.65,success
T812147,U3087,2024-04-17,UPI,Entertainment,113.47,success
T445475,U3087,2024-06-05,UPI,Food,287.82,success
T846469,U3087,2024-02-03,QR,Shopping,782.48,success
T918286,U3087,2024-07-09,FamCard,Gaming,600.25,success
T125888,U3087,2024-06-08,QR,Transport,333.37,success
T786095,U3087,2024-06-06,QR,Entertainment,192.23,success
T710867,U3087,2024-07-10,FamCard,Shopping,66.43,success
T384618,U3090,2024-06-14,UPI,Shopping,136.91,success
T691008,U3090,2024-08-26,UPI,Transport,237.05,success
T116879,U3091,2024-12-21,FamCard,Transport,39.93,success
T418195,U3091,2025-02-27,UPI,Entertainment,22.82,success
T187773,U3091,2025-04-06,UPI,Food,324.09,success
T780816,U3091,2025-04-19,UPI,Entertainment,256.1,failed
T104703,U3091,2025-04-12,QR,Food,265.11,failed
T200558,U3091,2025-01-02,QR,Education,1737.94,success
T328398,U3091,2025-04-22,UPI,Transport,108.01,success
T865151,U3091,2025-03-23,UPI,Entertainment,70.47,success
T426681,U3091,2024-12-24,QR,Education,403.64,success
T924377,U3091,2025-04-11,FamCard,Gaming,400.33,success
T928309,U3091,2025-04-17,UPI,Shopping,124.5,success
T496420,U3091,2025-03-23,UPI,Shopping,62.52,success
T378499,U3092,2024-09-08,QR,Shopping,1781.56,success
T120738,U3092,2024-08-15,QR,Transport,142.24,success
T628841,U3092,2024-07-25,QR,Gaming,651.45,success
T651290,U3092,2024-06-06,FamCard,Food,675.1,failed
T769272,U3092,2024-06-30,UPI,Gaming,175.8,success
T584637,U3092,2024-07-24,FamCard,Entertainment,179.13,success
T607689,U3092,2024-10-31,UPI,Transport,21.35,success
T906534,U3092,2024-08-17,UPI,Entertainment,295.25,success
T442113,U3092,2024-10-03,QR,Food,84.27,success
T488986,U3092,2024-08-02,UPI,Entertainment,179.75,success
T926688,U3092,2024-05-14,QR,Shopping,33.31,failed
T339949,U3092,2024-10-22,QR,Entertainment,505.63,success
T985166,U3092,2024-08-24,UPI,Entertainment,305.11,success
T680901,U3092,2024-10-26,FamCard,Gaming,38.27,success
T733805,U3092,2024-05-15,FamCard,Entertainment,186.34,success
T986867,U3092,2024-08-04,QR,Transport,56.11,success
T316369,U3093,2024-10-22,UPI,Entertainment,120.09,failed
T869165,U3093,2024-07-11,QR,Transport,164.55,success
T781718,U3093,2024-10-04,QR,Shopping,287.67,failed
T326198,U3093,2024-06-30,FamCard,Shopping,28.26,success
T445205,U3093,2024-06-13,QR,Shopping,309.51,success
T242172,U3093,2024-06-08,QR,Entertainment,114.14,success
T204487,U3093,2024-11-17,FamCard,Education,1185.99,success
T118400,U3093,2024-06-13,UPI,Education,55.64,success
T303549,U3093,2024-09-05,UPI,Entertainment,314.97,success
T626485,U3093,2024-08-08,UPI,Entertainment,211.81,failed
T374855,U3094,2025-05-13,QR,Shopping,700.03,success
T183082,U3094,2025-02-13,QR,Transport,62.62,success
T104441,U3094,2025-02-11,QR,Education,766.74,success
T321056,U3094,2025-04-07,FamCard,Gaming,72.41,success
T779508,U3094,2025-04-06,UPI,Shopping,126.0,success
T118120,U3094,2025-03-08,FamCard,Gaming,372.09,success
T129955,U3094,2025-01-02,QR,Gaming,5.81,pending
T279316,U3094,2024-12-27,QR,Shopping,95.43,success
T432466,U3094,2025-03-22,QR,Entertainment,50.33,success
T373300,U3094,2025-04-29,QR,Education,243.98,failed
T622867,U3094,2025-03-14,FamCard,Entertainment,418.14,success
T642017,U3094,2025-04-02,QR,Shopping,157.01,success
T952197,U3094,2025-03-05,FamCard,Gaming,224.43,success
T948847,U3094,2025-04-01,FamCard,Food,1821.66,success
T964363,U3094,2025-03-26,UPI,Education,709.21,success
T405527,U3094,2025-01-06,QR,Transport,61.75,pending
T264633,U3094,2024-12-03,UPI,Gaming,373.16,success
T294421,U3097,2024-10-13,UPI,Food,367.66,pending
T705056,U3097,2024-12-08,UPI,Transport,457.63,success
T236837,U3097,2024-12-29,UPI,Entertainment,347.85,success
T427709,U3097,2024-07-22,FamCard,Transport,372.11,success
T291825,U3097,2024-12-07,QR,Gaming,234.86,success
T533025,U3097,2024-09-26,FamCard,Education,830.36,failed
T884478,U3098,2025-04-19,QR,Food,201.24,success
T807411,U3098,2024-11-28,QR,Gaming,71.1,success
T146304,U3099,2024-11-03,UPI,Education,131.73,success
T398056,U3099,2024-09-29,FamCard,Gaming,23.74,success
T613336,U3099,2024-11-23,FamCard,Entertainment,40.37,success
T160017,U3099,2024-08-05,UPI,Entertainment,194.02,success
T601162,U3099,2024-08-19,UPI,Shopping,434.31,success
T291850,U3099,2024-08-22,QR,Food,109.31,success
T298580,U3100,2024-07-24,FamCard,Transport,90.8,success
T920217,U3100,2024-08-01,QR,Transport,344.5,success
T711925,U3100,2024-03-15,QR,Transport,34.64,pending
T621612,U3100,2024-04-10,UPI,Education,397.2,success
T397422,U3100,2024-05-04,QR,Food,37.85,success
T239629,U3100,2024-04-18,QR,Entertainment,173.66,success
T757539,U3101,2024-12-31,FamCard,Food,197.28,success
T615213,U3101,2024-12-04,FamCard,Transport,568.62,success
T964695,U3101,2025-01-12,QR,Food,561.01,success
T288749,U3101,2025-03-12,QR,Food,1279.36,success
T178724,U3101,2024-12-04,UPI,Entertainment,17.22,success
T322993,U3101,2025-01-24,QR,Entertainment,315.49,pending
T931551,U3101,2024-11-01,UPI,Transport,259.82,success
T825617,U3101,2025-03-14,FamCard,Food,978.48,pending
T993028,U3101,2025-02-23,QR,Entertainment,537.15,success
T264650,U3102,2024-04-29,QR,Transport,207.18,pending
T259742,U3102,2024-06-17,QR,Food,311.62,success
T578490,U3102,2024-03-17,FamCard,Transport,468.12,success
T991753,U3102,2024-05-25,QR,Education,20.18,success
T180244,U3102,2024-06-29,UPI,Gaming,445.15,success
T156100,U3102,2024-08-28,UPI,Education,822.68,success
T141022,U3102,2024-08-07,QR,Food,37.92,pending
T362432,U3102,2024-04-10,FamCard,Gaming,179.2,success
T419006,U3103,2024-08-01,FamCard,Shopping,60.26,success
T185095,U3103,2024-08-14,QR,Transport,99.72,success
T818521,U3103,2024-05-24,QR,Gaming,264.78,success
T248691,U3103,2024-06-26,FamCard,Education,5.18,pending
T900385,U3103,2024-08-30,UPI,Gaming,619.75,success
